AGENT.ID,TotalIn,TotalOut,Movements,NetBalance
7131,0,130895142,3,-130895142
7132,0,811236164,41,-811236164
7133,0,6859388,1,-6859388
7134,0,152936701,12,-152936701
7135,0,271115353,4,-271115353
7136,0,14727886,1,-14727886
7137,0,3376015684,14,-3376015684
7138,263856186,0,16,263856186
7139,103745078,0,12,103745078
7140,0,72958859,9,-72958859
7141,1809941310,10144521097,114,-8334579787
7142,0,23504427,3,-23504427
7143,0,155274551,11,-155274551
7144,0,27879908,1,-27879908
7145,0,72692914,3,-72692914
7146,0,58058288,4,-58058288
7147,1180982716,372184743,122,808797973
7148,0,7540817215,2,-7540817215
7149,0,6015116,1,-6015116
7150,0,153141169,3,-153141169
7151,0,91482476,7,-91482476
7152,1855703188,0,67,1855703188
7153,0,1732572,1,-1732572
7154,0,600298963,17,-600298963
7155,0,21120361,3,-21120361
7156,0,543651272,20,-543651272
7157,0,22962101,1,-22962101
7158,0,59076599,3,-59076599
7159,0,185396533,8,-185396533
7160,36080888,0,10,36080888
7161,0,37048069,2,-37048069
7162,0,5605197,1,-5605197
7163,0,6342136,2,-6342136
7164,0,23574302,12,-23574302
7165,0,23959067,13,-23959067
7166,0,39831615,18,-39831615
7167,0,53518134,4,-53518134
7168,0,370867878,14,-370867878
7169,0,213788441,7,-213788441
7170,0,201437888,9,-201437888
7171,0,275369365,10,-275369365
7172,0,19390462,2,-19390462
7173,0,28125767,2,-28125767
7174,0,313310907,12,-313310907
7175,221652379,59388138,44,162264241
7176,0,45546649,1,-45546649
7177,0,16624158,1,-16624158
7178,0,44428907,7,-44428907
7179,0,6510768,1,-6510768
7180,0,58827463,10,-58827463
7181,0,117569073,2,-117569073
7182,0,172117768,9,-172117768
7183,0,2811847391,4,-2811847391
7184,0,1844461844,40,-1844461844
7185,0,28877922,2,-28877922
7186,0,821756867,37,-821756867
7187,2595962409,110066795,267,2485895614
7188,0,52102946,3,-52102946
7189,0,663221979,29,-663221979
7190,0,8373032,1,-8373032
7191,0,1134837957,53,-1134837957
7192,0,20116724,1,-20116724
7193,392249488,1189812008,53,-797562520
7194,33945853,890866067,27,-856920214
7195,1093962390,849864412,197,244097978
7196,0,4954068,1,-4954068
7197,0,553818850,11,-553818850
7198,0,44442365,2,-44442365
7199,63457110,0,13,63457110
7200,637301668,18413719,30,618887949
7201,0,383001844,24,-383001844
7202,0,25732688,1,-25732688
7203,0,15125596,1,-15125596
7204,0,3051983374,15,-3051983374
7205,0,12454505,1,-12454505
7206,0,5643954,1,-5643954
7207,0,28368495,1,-28368495
7208,0,339629357,17,-339629357
7209,0,16876193,2,-16876193
7210,0,104230367,21,-104230367
7211,0,43394493,8,-43394493
7212,0,1061283705,19,-1061283705
7213,0,11879812,2,-11879812
7214,0,17654858,2,-17654858
7215,0,86265929,16,-86265929
7216,0,77674797,24,-77674797
7217,0,8362209,1,-8362209
7218,0,6491883,1,-6491883
7219,0,467554241,25,-467554241
7220,0,185538136,5,-185538136
7221,0,8223201,1,-8223201
7222,0,5049522,1,-5049522
7223,0,75480297,3,-75480297
7224,0,120585542,5,-120585542
7225,0,7496779566,5,-7496779566
7226,0,19605593,1,-19605593
7227,0,16301052,4,-16301052
7228,0,13559208,4,-13559208
7229,0,180607400,18,-180607400
7230,0,63939330,4,-63939330
7231,0,16481435,2,-16481435
7232,0,8570831,1,-8570831
7233,0,1101978,1,-1101978
7234,0,2092361,1,-2092361
7235,0,27742516,1,-27742516
7236,0,7352141,1,-7352141
7237,0,23658295,2,-23658295
7238,0,208372586,49,-208372586
7239,0,8110526,2,-8110526
7240,0,67511345,2,-67511345
7241,0,44956786,1,-44956786
7242,0,30664897,2,-30664897
7243,0,19267665,4,-19267665
7244,0,21848989,1,-21848989
7245,900606495,273226737,83,627379758
7246,0,19561803,1,-19561803
7247,0,74516372,5,-74516372
7248,0,7180210,2,-7180210
7249,0,19993424,2,-19993424
7250,0,26557994,2,-26557994
7251,0,2817712387,25,-2817712387
7252,0,36996536,2,-36996536
7253,0,134374739,3,-134374739
7254,0,55209882,2,-55209882
7255,0,455316425,24,-455316425
7256,0,21663452808,48,-21663452808
7257,0,9171184,1,-9171184
7258,0,11757263,2,-11757263
7259,0,45464065,2,-45464065
7260,0,35244878,2,-35244878
7261,0,49143142,3,-49143142
7262,0,493562037,26,-493562037
7263,0,239340630,6,-239340630
7264,0,132490092,8,-132490092
7265,1769475687,12097830949,267,-10328355262
7266,0,112348802,8,-112348802
7267,0,17852875,1,-17852875
7268,0,2940201,1,-2940201
7269,0,14215669,3,-14215669
7270,0,3840687,1,-3840687
7271,0,1796537,1,-1796537
7272,0,7502074,1,-7502074
7273,0,62972022,5,-62972022
7274,0,136600441,17,-136600441
7275,0,3463019,1,-3463019
7276,0,25023050,4,-25023050
7277,0,15050696,1,-15050696
7278,0,18462113,2,-18462113
7279,0,14733115,2,-14733115
7280,0,64914612,1,-64914612
7281,0,35196990,3,-35196990
7282,0,3426404,1,-3426404
7283,0,19222137,3,-19222137
7284,0,20764564,1,-20764564
7285,0,44240598,2,-44240598
7286,0,33750053,4,-33750053
7287,0,13123827,1,-13123827
7288,0,58734784,2,-58734784
7289,0,54755895,10,-54755895
7290,0,62239847,3,-62239847
7291,0,2779062,1,-2779062
7292,0,13537333,1,-13537333
7293,0,92130982,1,-92130982
7294,0,21701835,1,-21701835
7295,0,87035542,1,-87035542
7296,0,1778734,1,-1778734
7297,0,294846,1,-294846
7298,0,16747481,1,-16747481
7299,0,243182417,6,-243182417
7300,0,20739927,4,-20739927
7301,0,42737539,2,-42737539
7302,0,3816102,1,-3816102
7303,0,22443338,2,-22443338
7304,11741528,11223878,2,517650
7305,0,6451157133,7,-6451157133
7306,0,99243707,4,-99243707
7307,0,2920809,1,-2920809
7308,0,333464980,8,-333464980
7309,0,6205157,1,-6205157
7310,0,44631389,3,-44631389
7311,0,12694627,1,-12694627
7312,0,1198667,1,-1198667
7313,0,37414220,14,-37414220
7314,0,3393374,1,-3393374
7315,0,169283637,10,-169283637
7316,0,221772524,14,-221772524
7317,0,4256276,1,-4256276
7318,0,41107274,3,-41107274
7319,0,148522064,8,-148522064
7320,0,243413233,15,-243413233
7321,0,112720662,5,-112720662
7322,0,281519754,53,-281519754
7323,0,234036651,34,-234036651
7324,0,16037175,4,-16037175
7325,0,160523289,50,-160523289
7326,0,4469637,2,-4469637
7327,0,60567895,4,-60567895
7328,0,116628085,8,-116628085
7329,0,3279641537,5,-3279641537
7330,0,3127791,2,-3127791
7331,0,539055211,26,-539055211
7332,0,0,1,0
7333,0,3764614,2,-3764614
7334,0,14535673,2,-14535673
7335,688548417,198267954,90,490280463
7336,0,9302604032,30,-9302604032
7337,0,272835193,17,-272835193
7338,0,7470442212,13,-7470442212
7339,0,127493,1,-127493
7340,0,133042533,3,-133042533
7341,11420664,0,2,11420664
7342,2509534176,192642407,138,2316891769
7343,0,187735,1,-187735
7344,2807304357,738769878,303,2068534479
7345,1268578540,1035060861,127,233517679
7346,0,5934408,1,-5934408
7347,0,39178988,2,-39178988
7348,202860536,0,20,202860536
7349,59817846,12211750,15,47606096
7350,0,13733622,1,-13733622
7351,0,7533260,4,-7533260
7352,0,106619909,3,-106619909
7353,0,130475236,12,-130475236
7354,0,10112569,1,-10112569
7355,0,4202248,1,-4202248
7356,0,2305230564,8,-2305230564
7357,0,1842609,1,-1842609
7358,0,398751174,11,-398751174
7359,0,343547393,16,-343547393
7360,0,38715109,5,-38715109
7361,0,23076942,1,-23076942
7362,0,24854585,4,-24854585
7363,0,19262624,1,-19262624
7364,0,2809078136,28,-2809078136
7365,0,6553649,1,-6553649
7366,0,68193896,5,-68193896
7367,0,36846051,3,-36846051
7368,0,8669265,1,-8669265
7369,0,19377595,1,-19377595
7370,0,3897456,1,-3897456
7371,0,4092984459,43,-4092984459
7372,0,130610413,30,-130610413
7373,0,2738998359,56,-2738998359
7374,0,387343,1,-387343
7375,0,13229948,3,-13229948
7376,0,5097666,1,-5097666
7377,0,445126657,16,-445126657
7378,0,59735366,4,-59735366
7379,0,1547258,1,-1547258
7380,0,30021494,2,-30021494
7381,0,7551797,2,-7551797
7382,0,120172378,1,-120172378
7383,0,37804366,3,-37804366
7384,0,50724091,2,-50724091
7385,0,5078027,3,-5078027
7386,0,8055739,1,-8055739
7387,0,33500342,2,-33500342
7388,0,83170960,25,-83170960
7389,0,1204770860,43,-1204770860
7390,0,5495047,1,-5495047
7391,0,40353327,4,-40353327
7392,0,214302771,16,-214302771
7393,0,17685242,2,-17685242
7394,0,113783037,3,-113783037
7395,0,15352628,1,-15352628
7396,0,84921896,5,-84921896
7397,0,166544320,12,-166544320
7398,0,7903165,1,-7903165
7399,0,281123408,15,-281123408
7400,0,3061799,1,-3061799
7401,0,20399764,1,-20399764
7402,0,8972854463,27,-8972854463
7403,0,8114271,1,-8114271
7404,0,1565145586,57,-1565145586
7405,0,53428964,2,-53428964
7406,0,21621448,10,-21621448
7407,0,33735860,2,-33735860
7408,0,29397975,11,-29397975
7409,14752687,464694121,19,-449941434
7410,0,7130253,1,-7130253
7411,0,8747147,1,-8747147
7412,0,19670650,4,-19670650
7413,0,17080341,1,-17080341
7414,0,72412758,2,-72412758
7415,0,52180541,8,-52180541
7416,0,195348129,9,-195348129
7417,0,8294479176,60,-8294479176
7418,0,1145628499,27,-1145628499
7419,893102563,579015821,176,314086742
7420,0,236638791,7,-236638791
7421,0,3576921,1,-3576921
7422,0,8194161,2,-8194161
7423,0,76690646,5,-76690646
7424,0,11772561,1,-11772561
7425,0,263825681,27,-263825681
7426,0,3713439846,14,-3713439846
7427,0,62199861,8,-62199861
7428,101002656,12726077,24,88276579
7429,1830283981,23934125,149,1806349856
7430,0,579630394,13,-579630394
7431,0,540767312,31,-540767312
7432,350467808,1847916,15,348619892
7433,405426723,1747757584,93,-1342330861
7434,0,1333547,1,-1333547
7435,0,2483063,1,-2483063
7436,0,8803192,1,-8803192
7437,0,3987942,1,-3987942
7438,0,2815257893,41,-2815257893
7439,0,26968355,2,-26968355
7440,0,201589545,4,-201589545
7441,0,5439155403,37,-5439155403
7442,0,20870238,1,-20870238
7443,0,442377353,12,-442377353
7444,0,1966006,1,-1966006
7445,0,32268059,1,-32268059
7446,0,22514797,3,-22514797
7447,0,65549610,3,-65549610
7448,0,79602562,6,-79602562
7449,0,55345307,2,-55345307
7450,0,6747626305,3,-6747626305
7451,0,2639233,2,-2639233
7452,0,100337400,7,-100337400
7453,0,15850678,3,-15850678
7454,0,3936585,1,-3936585
7455,0,5023497998,2,-5023497998
7456,0,43948032,2,-43948032
7457,0,13101563,1,-13101563
7458,0,17760425,2,-17760425
7459,0,12363822,1,-12363822
7460,0,1120828,1,-1120828
7461,0,28226741,2,-28226741
7462,0,7744901,2,-7744901
7463,0,7010734097,13,-7010734097
7464,0,123185,1,-123185
7465,0,19724553,5,-19724553
7466,0,598798,1,-598798
7467,0,3887599,1,-3887599
7468,0,76917441,1,-76917441
7469,0,2107019,1,-2107019
7470,0,3077027313,10,-3077027313
7471,0,48488907,4,-48488907
7472,0,1146529,1,-1146529
7473,0,72172300,13,-72172300
7474,0,112009174,24,-112009174
7475,0,108929726,36,-108929726
7476,0,59523007,6,-59523007
7477,0,12672,1,-12672
7478,0,27433921,1,-27433921
7479,0,18764845,2,-18764845
7480,0,9971758,3,-9971758
7481,0,90650262,8,-90650262
7482,0,4874071123,9,-4874071123
7483,590474207,0,31,590474207
7484,1494576294,713237431,114,781338863
7485,0,2201912,1,-2201912
7486,10878676,394422245,7,-383543569
7487,378161027,59645425,29,318515602
7488,0,16432877,1,-16432877
7489,0,821516701,76,-821516701
7490,0,116014783,4,-116014783
7491,0,24153947,4,-24153947
7492,0,83593661,3,-83593661
7493,0,1486949,1,-1486949
7494,0,27757018,2,-27757018
7495,0,16319582,1,-16319582
7496,0,154959493,9,-154959493
7497,100366,0,1,100366
7498,0,1767759867,18,-1767759867
7499,4552426567,378872739,357,4173553828
7500,0,4414385954,37,-4414385954
7501,0,55757516,8,-55757516
7502,0,21729511,1,-21729511
7503,0,21388018,2,-21388018
7504,0,20103978,14,-20103978
7505,0,5998646992,30,-5998646992
7506,0,9913842,2,-9913842
7507,0,4073904,1,-4073904
7508,0,361742983,24,-361742983
7509,0,18232441,1,-18232441
7510,0,418007,2,-418007
7511,0,30066342,1,-30066342
7512,0,8913286,2,-8913286
7513,0,7950337,2,-7950337
7514,0,144279086,10,-144279086
7515,0,104017437,1,-104017437
7516,0,1410907,1,-1410907
7517,0,9109477,1,-9109477
7518,0,14011237,1,-14011237
7519,0,49869193,4,-49869193
7520,0,1592202138,9,-1592202138
7521,0,5419725,2,-5419725
7522,0,39431941,3,-39431941
7523,0,7310788,1,-7310788
7524,0,24487836,3,-24487836
7525,0,66103507,8,-66103507
7526,0,19658318,1,-19658318
7527,0,25317608,1,-25317608
7528,0,41568940,3,-41568940
7529,0,29072281,1,-29072281
7530,0,24403154,1,-24403154
7531,0,3165544,1,-3165544
7532,0,8337772,2,-8337772
7533,0,1658834,1,-1658834
7534,0,24958723,5,-24958723
7535,0,13954721,4,-13954721
7536,0,6294736,1,-6294736
7537,0,36975417,5,-36975417
7538,0,382375342,26,-382375342
7539,0,21134640,6,-21134640
7540,0,29169437,3,-29169437
7541,0,55150027,3,-55150027
7542,0,1085929880,19,-1085929880
7543,0,78518840,13,-78518840
7544,0,55603759,12,-55603759
7545,0,59720587,12,-59720587
7546,0,10206126,3,-10206126
7547,0,63944759,15,-63944759
7548,0,43961,1,-43961
7549,0,201562931,23,-201562931
7550,0,149590208,19,-149590208
7551,0,93185751,17,-93185751
7552,0,356970653,24,-356970653
7553,0,31661795,2,-31661795
7554,0,60360803,5,-60360803
7555,32649799,26782796,8,5867003
7556,0,12711172,1,-12711172
7557,0,297520874,16,-297520874
7558,0,35654953,2,-35654953
7559,14775012,17018579,2,-2243567
7560,0,39110417,2,-39110417
7561,0,38581194,2,-38581194
7562,0,100519921,10,-100519921
7563,0,19390797,1,-19390797
7564,0,9354209,1,-9354209
7565,0,5416236,1,-5416236
7566,0,8262218,1,-8262218
7567,0,231398606,6,-231398606
7568,0,5419898743,26,-5419898743
7569,0,62846031,7,-62846031
7570,0,12501527,2,-12501527
7571,624878342,0,14,624878342
7572,0,228876649,8,-228876649
7573,0,971406707,14,-971406707
7574,0,67827121,5,-67827121
7575,0,19942463,3,-19942463
7576,0,5087752,1,-5087752
7577,0,12552129,4,-12552129
7578,0,19695452,2,-19695452
7579,0,29928378,3,-29928378
7580,0,9263509,2,-9263509
7581,0,5441366,1,-5441366
7582,0,2329742,1,-2329742
7583,0,17157442,2,-17157442
7584,0,4651025,1,-4651025
7585,0,21499521,1,-21499521
7586,0,55240772,2,-55240772
7587,0,37886126,2,-37886126
7588,0,471476787,42,-471476787
7589,0,68147437,3,-68147437
7590,0,36077797,3,-36077797
7591,0,20262371,2,-20262371
7592,0,687005,1,-687005
7593,0,14312334,1,-14312334
7594,0,640581,1,-640581
7595,0,5793036,1,-5793036
7596,0,76304475,3,-76304475
7597,0,38202836,2,-38202836
7598,0,5028565,2,-5028565
7599,0,19169141,1,-19169141
7600,0,64303720,20,-64303720
7601,0,157378050,40,-157378050
7602,0,129652298,21,-129652298
7603,0,15873347,1,-15873347
7604,0,21830605,7,-21830605
7605,0,54020449,13,-54020449
7606,0,1459767462,11,-1459767462
7607,0,134488687,47,-134488687
7608,0,47280727,3,-47280727
7609,0,7112248,1,-7112248
7610,0,7441363,1,-7441363
7611,0,1539378,1,-1539378
7612,0,72,1,-72
7613,0,4205627,1,-4205627
7614,0,2739981797,34,-2739981797
7615,0,1413066,1,-1413066
7616,0,6248133,2,-6248133
7617,0,4819134,2,-4819134
7618,0,25164940,3,-25164940
7619,0,13262950,5,-13262950
7620,0,15042669,2,-15042669
7621,0,6265,1,-6265
7622,0,24753122,4,-24753122
7623,0,8440228,6,-8440228
7624,0,8273942,4,-8273942
7625,0,686346,1,-686346
7626,0,50377894,8,-50377894
7627,0,97764718,10,-97764718
7628,115107059,569213462,15,-454106403
7629,0,531657802,21,-531657802
7630,516262674,108361714,55,407900960
7631,136518376,0,11,136518376
7632,8253635,0,1,8253635
7633,0,16927836,1,-16927836
7634,1973344287,4876229771,253,-2902885484
7635,0,222852368,2,-222852368
7636,250300859,375168,18,249925691
7637,0,38777280,8,-38777280
7638,0,2645804,1,-2645804
7639,0,3115047,1,-3115047
7640,0,20520488,7,-20520488
7641,0,32789553,7,-32789553
7642,0,40344666,6,-40344666
7643,0,76701355,30,-76701355
7644,0,13548438,4,-13548438
7645,0,237632722,62,-237632722
7646,0,1413928,2,-1413928
7647,0,110458832,27,-110458832
7648,0,29142968,4,-29142968
7649,0,13844782,2,-13844782
7650,0,25687595,2,-25687595
7651,0,4905396253,13,-4905396253
7652,0,13387139,4,-13387139
7653,0,161719184,26,-161719184
7654,0,38940069,16,-38940069
7655,0,241466853,46,-241466853
7656,0,15766994,2,-15766994
7657,0,26716546,11,-26716546
7658,0,48271241,3,-48271241
7659,0,8658295,2,-8658295
7660,0,7548462,1,-7548462
7661,4692996154,2028270397,205,2664725757
7662,0,221902,1,-221902
7663,0,277576927,36,-277576927
7664,143062890,330536280,14,-187473390
7665,0,64024603,11,-64024603
7666,0,56571566,14,-56571566
7667,0,9457728,2,-9457728
7668,0,112808163,21,-112808163
7669,0,8211985945,30,-8211985945
7670,0,895799,1,-895799
7671,0,40198310,2,-40198310
7672,0,18880754,1,-18880754
7673,0,5523444,1,-5523444
7674,0,94146259,10,-94146259
7675,0,56132474,7,-56132474
7676,0,31626180,7,-31626180
7677,0,6409231,1,-6409231
7678,0,39408508,3,-39408508
7679,0,24894236,2,-24894236
7680,0,27760629,3,-27760629
7681,0,847779,1,-847779
7682,0,58965046,4,-58965046
7683,0,102205633,7,-102205633
7684,0,17254871,1,-17254871
7685,0,41639901,2,-41639901
7686,0,7930123,1,-7930123
7687,0,3139342,1,-3139342
7688,0,3108647319,16,-3108647319
7689,0,60668236,1,-60668236
7690,0,7591895865,30,-7591895865
7691,0,208031104,5,-208031104
7692,0,38554612,1,-38554612
7693,0,36548801,2,-36548801
7694,0,63399835,5,-63399835
7695,0,8017933,1,-8017933
7696,0,58481711,2,-58481711
7697,0,36323070,5,-36323070
7698,0,126386716,3,-126386716
7699,0,22555292,1,-22555292
7700,0,5289506,1,-5289506
7701,0,176325460,47,-176325460
7702,0,59364140,10,-59364140
7703,0,1464128249,22,-1464128249
7704,0,20205908,1,-20205908
7705,0,1248675,2,-1248675
7706,0,28192516,4,-28192516
7707,0,129268111,2,-129268111
7708,0,15193713,1,-15193713
7709,0,10461152,1,-10461152
7710,0,183892772,21,-183892772
7711,0,67721606,6,-67721606
7712,0,153517934,13,-153517934
7713,20470861,0,4,20470861
7714,129364171,1695312,23,127668859
7715,0,68757089,2,-68757089
7716,0,39390119,1,-39390119
7717,0,16016085,1,-16016085
7718,0,50682412,3,-50682412
7719,0,72345187,3,-72345187
7720,0,127790522,2,-127790522
7721,0,210398127,5,-210398127
7722,0,239304344,5,-239304344
7723,0,3083937,1,-3083937
7724,0,21146521,2,-21146521
7725,0,7451462,1,-7451462
7726,0,94156170,10,-94156170
7727,984352922,35864913,98,948488009
7728,79456690,2085947138,91,-2006490448
7729,457557230,0,35,457557230
7730,0,20880923,1,-20880923
7731,125612160,14589086,29,111023074
7732,186416593,32250456,38,154166137
7733,0,78200199,27,-78200199
7734,0,12535592,2,-12535592
7735,0,8379324,2,-8379324
7736,0,1265822739,5,-1265822739
7737,0,69517776,2,-69517776
7738,0,13149652,1,-13149652
7739,0,298188328,25,-298188328
7740,0,9043483,1,-9043483
7741,0,20055547,5,-20055547
7742,0,51979290,2,-51979290
7743,0,11293154,1,-11293154
7744,0,44536487,6,-44536487
7745,0,16280499,1,-16280499
7746,0,9421983,2,-9421983
7747,0,66025805,6,-66025805
7748,0,31115232,2,-31115232
7749,0,6602452,1,-6602452
7750,0,66211552,5,-66211552
7751,0,92979534,3,-92979534
7752,1407500025,6624762,209,1400875263
7753,6295353317,1115642813,327,5179710504
7754,372639290,45809068,30,326830222
7755,0,20473206,1,-20473206
7756,0,2392269,1,-2392269
7757,0,18882218,2,-18882218
7758,0,10661446,2,-10661446
7759,0,6868085552,33,-6868085552
7760,0,1084114044,8,-1084114044
7761,0,22433123,1,-22433123
7762,0,2307403458,2,-2307403458
7763,0,6907615105,58,-6907615105
7764,0,6589907,1,-6589907
7765,0,4020758,1,-4020758
7766,0,29951009,2,-29951009
7767,0,5586603,1,-5586603
7768,0,121360918,11,-121360918
7769,0,178639639,35,-178639639
7770,0,62952091,12,-62952091
7771,0,33239236,10,-33239236
7772,0,42042143,7,-42042143
7773,0,115956825,38,-115956825
7774,0,19330127,5,-19330127
7775,0,5814659,1,-5814659
7776,0,18542794,2,-18542794
7777,0,6546674,1,-6546674
7778,0,82401245,8,-82401245
7779,0,4191032,1,-4191032
7780,0,5288854,1,-5288854
7781,0,2326646,1,-2326646
7782,0,8799219,1,-8799219
7783,0,34582969,3,-34582969
7784,0,7322815,1,-7322815
7785,0,18243628,2,-18243628
7786,0,10205198,5,-10205198
7787,0,27571950,2,-27571950
7788,0,27733658,1,-27733658
7789,0,93675572,8,-93675572
7790,0,1757412,1,-1757412
7791,0,11631288,3,-11631288
7792,0,121866582,4,-121866582
7793,0,31878748,2,-31878748
7794,0,608342,1,-608342
7795,0,8026472,1,-8026472
7796,0,7260048278,22,-7260048278
7797,0,13432656,1,-13432656
7798,0,21197317,2,-21197317
7799,0,13505097,1,-13505097
7800,0,38474886,1,-38474886
7801,0,146468239,10,-146468239
7802,0,1266572,1,-1266572
7803,0,3946072613,45,-3946072613
7804,0,399989638,43,-399989638
7805,0,120493927,34,-120493927
7806,0,583433719,53,-583433719
7807,0,148649373,36,-148649373
7808,0,7046352732,44,-7046352732
7809,0,136256639,35,-136256639
7810,0,51033595,6,-51033595
7811,0,152356321,25,-152356321
7812,0,236932920,43,-236932920
7813,0,64141978,20,-64141978
7814,0,28906658,7,-28906658
