Competidor,Producto,Fecha,Valor,Tipo,Experimento
Competidor7,Product2,2020-02-02,2355212.0,Real,Prophet Base
Competidor7,Product2,2020-02-09,2523812.5,Real,Prophet Base
Competidor7,Product2,2020-02-16,2463697.0,Real,Prophet Base
Competidor7,Product2,2020-02-23,2162691.0,Real,Prophet Base
Competidor7,Product2,2020-03-01,2386291.5,Real,Prophet Base
Competidor7,Product2,2020-03-08,2708459.0,Real,Prophet Base
Competidor7,Product2,2020-03-15,2643785.5,Real,Prophet Base
Competidor7,Product2,2020-03-22,2675763.0,Real,Prophet Base
Competidor7,Product2,2020-03-29,2727649.0,Real,Prophet Base
Competidor7,Product2,2020-04-05,2528116.5,Real,Prophet Base
Competidor7,Product2,2020-04-12,2818872.5,Real,Prophet Base
Competidor7,Product2,2020-04-19,2630904.0,Real,Prophet Base
Competidor7,Product2,2020-04-26,2391492.0,Real,Prophet Base
Competidor7,Product2,2020-05-03,2714459.0,Real,Prophet Base
Competidor7,Product2,2020-05-10,3028024.0,Real,Prophet Base
Competidor7,Product2,2020-05-17,2927232.0,Real,Prophet Base
Competidor7,Product2,2020-05-24,2781023.0,Real,Prophet Base
Competidor7,Product2,2020-05-31,2781023.0,Real,Prophet Base
Competidor7,Product2,2020-06-07,3050716.5,Real,Prophet Base
Competidor7,Product2,2020-06-14,3099568.5,Real,Prophet Base
Competidor7,Product2,2020-06-21,2784314.0,Real,Prophet Base
Competidor7,Product2,2020-06-28,2929033.0,Real,Prophet Base
Competidor7,Product2,2020-07-05,3143739.0,Real,Prophet Base
Competidor7,Product2,2020-07-12,3194218.0,Real,Prophet Base
Competidor7,Product2,2020-07-19,2671472.0,Real,Prophet Base
Competidor7,Product2,2020-07-26,2744965.0,Real,Prophet Base
Competidor7,Product2,2020-08-02,2934229.0,Real,Prophet Base
Competidor7,Product2,2020-08-09,3030130.0,Real,Prophet Base
Competidor7,Product2,2020-08-16,3107316.0,Real,Prophet Base
Competidor7,Product2,2020-08-23,2578496.0,Real,Prophet Base
Competidor7,Product2,2020-08-30,2578496.0,Real,Prophet Base
Competidor7,Product2,2020-09-06,3018303.0,Real,Prophet Base
Competidor7,Product2,2020-09-13,3048270.0,Real,Prophet Base
Competidor7,Product2,2020-09-20,2387267.0,Real,Prophet Base
Competidor7,Product2,2020-09-27,2649093.1,Real,Prophet Base
Competidor7,Product2,2020-10-04,2886727.1,Real,Prophet Base
Competidor7,Product2,2020-10-11,2904045.0,Real,Prophet Base
Competidor7,Product2,2020-10-18,2885787.0,Real,Prophet Base
Competidor7,Product2,2020-10-25,2520989.1,Real,Prophet Base
Competidor7,Product2,2020-11-01,2482693.1,Real,Prophet Base
Competidor7,Product2,2020-11-08,2645138.0,Real,Prophet Base
Competidor7,Product2,2020-11-15,2893900.0,Real,Prophet Base
Competidor7,Product2,2020-11-22,2488301.1,Real,Prophet Base
Competidor7,Product2,2020-11-29,2488301.1,Real,Prophet Base
Competidor7,Product2,2020-12-06,2528213.0,Real,Prophet Base
Competidor7,Product2,2020-12-13,2541968.1,Real,Prophet Base
Competidor7,Product2,2020-12-20,2490311.0,Real,Prophet Base
Competidor7,Product2,2020-12-27,2356328.1,Real,Prophet Base
Competidor7,Product2,2021-01-03,2416577.0,Real,Prophet Base
Competidor7,Product2,2021-01-10,2606412.0,Real,Prophet Base
Competidor7,Product2,2021-01-17,2752504.9,Real,Prophet Base
Competidor7,Product2,2021-01-24,2292697.1,Real,Prophet Base
Competidor7,Product2,2021-01-31,2292697.1,Real,Prophet Base
Competidor7,Product2,2021-02-07,2588468.1,Real,Prophet Base
Competidor7,Product2,2021-02-14,2534978.1,Real,Prophet Base
Competidor7,Product2,2021-02-21,1784350.0,Real,Prophet Base
Competidor7,Product2,2021-02-28,2484972.0,Real,Prophet Base
Competidor7,Product2,2021-03-07,2701671.0,Real,Prophet Base
Competidor7,Product2,2021-03-14,2692458.0,Real,Prophet Base
Competidor7,Product2,2021-03-21,2461169.0,Real,Prophet Base
Competidor7,Product2,2021-03-28,2610132.0,Real,Prophet Base
Competidor7,Product2,2021-04-04,2638903.0,Real,Prophet Base
Competidor7,Product2,2021-04-11,3069175.0,Real,Prophet Base
Competidor7,Product2,2021-04-18,2881173.0,Real,Prophet Base
Competidor7,Product2,2021-04-25,2612295.0,Real,Prophet Base
Competidor7,Product2,2021-05-02,2612295.0,Real,Prophet Base
Competidor7,Product2,2021-05-09,2892171.0,Real,Prophet Base
Competidor7,Product2,2021-05-16,2735863.0,Real,Prophet Base
Competidor7,Product2,2021-05-23,2482927.0,Real,Prophet Base
Competidor7,Product2,2021-05-30,2841930.0,Real,Prophet Base
Competidor7,Product2,2021-06-06,2906422.0,Real,Prophet Base
Competidor7,Product2,2021-06-13,2750191.0,Real,Prophet Base
Competidor7,Product2,2021-06-20,2406498.0,Real,Prophet Base
Competidor7,Product2,2021-06-27,2590865.0,Real,Prophet Base
Competidor7,Product2,2021-07-04,2666882.0,Real,Prophet Base
Competidor7,Product2,2021-07-11,2705546.0,Real,Prophet Base
Competidor7,Product2,2021-07-18,2616702.0,Real,Prophet Base
Competidor7,Product2,2021-07-25,2542967.0,Real,Prophet Base
Competidor7,Product2,2021-08-01,2542967.0,Real,Prophet Base
Competidor7,Product2,2021-08-08,2861404.0,Real,Prophet Base
Competidor7,Product2,2021-08-15,2577632.0,Real,Prophet Base
Competidor7,Product2,2021-08-22,2504352.0,Real,Prophet Base
Competidor7,Product2,2021-08-29,2664650.0,Real,Prophet Base
Competidor7,Product2,2021-09-05,2845471.0,Real,Prophet Base
Competidor7,Product2,2021-09-12,2516333.0,Real,Prophet Base
Competidor7,Product2,2021-09-19,2414315.0,Real,Prophet Base
Competidor7,Product2,2021-09-26,2492161.0,Real,Prophet Base
Competidor7,Product2,2021-10-03,2492161.0,Real,Prophet Base
Competidor7,Product2,2021-10-10,2696771.0,Real,Prophet Base
Competidor7,Product2,2021-10-17,2571111.0,Real,Prophet Base
Competidor7,Product2,2021-10-24,2317537.0,Real,Prophet Base
Competidor7,Product2,2021-10-31,2486301.0,Real,Prophet Base
Competidor7,Product2,2021-11-07,2467290.1,Real,Prophet Base
Competidor7,Product2,2021-11-14,2323605.0,Real,Prophet Base
Competidor7,Product2,2021-11-21,2276190.0,Real,Prophet Base
Competidor7,Product2,2021-11-28,2263085.0,Real,Prophet Base
Competidor7,Product2,2021-12-05,2626502.0,Real,Prophet Base
Competidor7,Product2,2021-12-12,2275393.0,Real,Prophet Base
Competidor7,Product2,2021-12-19,2143668.0,Real,Prophet Base
Competidor7,Product2,2021-12-26,2210845.0,Real,Prophet Base
Competidor7,Product2,2022-01-02,2210845.0,Real,Prophet Base
Competidor7,Product2,2022-01-09,2252874.0,Real,Prophet Base
Competidor7,Product2,2022-01-16,2151455.0,Real,Prophet Base
Competidor7,Product2,2022-01-23,1964083.0,Real,Prophet Base
Competidor7,Product2,2022-01-30,2013970.0,Real,Prophet Base
Competidor7,Product2,2022-02-06,2142319.0,Real,Prophet Base
Competidor7,Product2,2022-02-13,2089079.0,Real,Prophet Base
Competidor7,Product2,2022-02-20,2064050.0,Real,Prophet Base
Competidor7,Product2,2022-02-27,2214354.0,Real,Prophet Base
Competidor7,Product2,2022-03-06,2336818.0,Real,Prophet Base
Competidor7,Product2,2022-03-13,2146260.0,Real,Prophet Base
Competidor7,Product2,2022-03-20,2102438.0,Real,Prophet Base
Competidor7,Product2,2022-03-27,2181814.0,Real,Prophet Base
Competidor7,Product2,2022-04-03,2311624.0,Real,Prophet Base
Competidor7,Product2,2022-04-10,2600059.0,Real,Prophet Base
Competidor7,Product2,2022-04-17,2311160.0,Real,Prophet Base
Competidor7,Product2,2022-04-24,2117618.0,Real,Prophet Base
Competidor7,Product2,2022-05-01,2117618.0,Real,Prophet Base
Competidor7,Product2,2022-05-08,2525834.0,Real,Prophet Base
Competidor7,Product2,2022-05-15,2413198.0662657106,Pronóstico,Prophet Base
Competidor7,Product2,2022-05-22,2392685.1829641103,Pronóstico,Prophet Base
Competidor7,Product2,2022-05-29,2317862.2394621694,Pronóstico,Prophet Base
Competidor7,Product2,2022-06-05,2239024.819097965,Pronóstico,Prophet Base
Competidor7,Product2,2022-06-12,2199839.636185576,Pronóstico,Prophet Base
Competidor7,Product2,2022-06-19,2200693.5351669807,Pronóstico,Prophet Base
Competidor7,Product2,2022-06-26,2217745.661733515,Pronóstico,Prophet Base
Competidor7,Product2,2022-07-03,2238113.255271323,Pronóstico,Prophet Base
Competidor7,Product2,2022-07-10,2261317.7309965463,Pronóstico,Prophet Base
Competidor7,Product2,2022-07-17,2274954.0015994245,Pronóstico,Prophet Base
Competidor7,Product2,2022-07-24,2253157.669532704,Pronóstico,Prophet Base
Competidor7,Product2,2022-07-31,2191932.948072635,Pronóstico,Prophet Base
Competidor7,Product2,2022-08-07,2134233.757688509,Pronóstico,Prophet Base
Competidor7,Product2,2022-08-14,2138996.917358275,Pronóstico,Prophet Base
Competidor7,Product2,2022-08-21,2218900.016888769,Pronóstico,Prophet Base
Competidor7,Product2,2022-08-28,2320703.065739556,Pronóstico,Prophet Base
Competidor7,Product2,2022-09-04,2378729.0357921296,Pronóstico,Prophet Base
Competidor7,Product2,2022-09-11,2383386.1066992977,Pronóstico,Prophet Base
Competidor7,Product2,2022-09-18,2384092.556825466,Pronóstico,Prophet Base
Competidor7,Product2,2022-09-25,2423202.1436733915,Pronóstico,Prophet Base
Competidor7,Product2,2022-10-02,2481988.560671875,Pronóstico,Prophet Base
Competidor7,Product2,2022-10-09,2505441.2526238803,Pronóstico,Prophet Base
Competidor7,Product2,2022-10-16,2474832.1844690763,Pronóstico,Prophet Base
Competidor7,Product2,2022-10-23,2436652.517882476,Pronóstico,Prophet Base
Competidor7,Product2,2022-10-30,2449853.489777752,Pronóstico,Prophet Base
Competidor8,Product1,2019-01-06,13854688.0,Real,Prophet Base
Competidor8,Product1,2019-01-13,14450155.4,Real,Prophet Base
Competidor8,Product1,2019-01-20,13600906.1,Real,Prophet Base
Competidor8,Product1,2019-01-27,14408624.6,Real,Prophet Base
Competidor8,Product1,2019-02-03,13806459.5,Real,Prophet Base
Competidor8,Product1,2019-02-10,15616603.8,Real,Prophet Base
Competidor8,Product1,2019-02-17,13579528.3,Real,Prophet Base
Competidor8,Product1,2019-02-24,14753748.5,Real,Prophet Base
Competidor8,Product1,2019-03-03,14242457.4,Real,Prophet Base
Competidor8,Product1,2019-03-10,15818648.5,Real,Prophet Base
Competidor8,Product1,2019-03-17,14314742.5,Real,Prophet Base
Competidor8,Product1,2019-03-24,15694843.0,Real,Prophet Base
Competidor8,Product1,2019-03-31,14385903.46,Real,Prophet Base
Competidor8,Product1,2019-04-07,15685182.5,Real,Prophet Base
Competidor8,Product1,2019-04-14,15121795.0,Real,Prophet Base
Competidor8,Product1,2019-04-21,16288094.0,Real,Prophet Base
Competidor8,Product1,2019-04-28,15359497.04,Real,Prophet Base
Competidor8,Product1,2019-05-05,16300630.5,Real,Prophet Base
Competidor8,Product1,2019-05-12,15310715.5,Real,Prophet Base
Competidor8,Product1,2019-05-19,16341482.5,Real,Prophet Base
Competidor8,Product1,2019-05-26,16348806.5,Real,Prophet Base
Competidor8,Product1,2019-06-02,16292479.5,Real,Prophet Base
Competidor8,Product1,2019-06-09,16421365.5,Real,Prophet Base
Competidor8,Product1,2019-06-16,16148881.7,Real,Prophet Base
Competidor8,Product1,2019-06-23,15572186.0,Real,Prophet Base
Competidor8,Product1,2019-06-30,16893106.5,Real,Prophet Base
Competidor8,Product1,2019-07-07,17018374.5,Real,Prophet Base
Competidor8,Product1,2019-07-14,16185205.0,Real,Prophet Base
Competidor8,Product1,2019-07-21,15686372.5,Real,Prophet Base
Competidor8,Product1,2019-07-28,16720578.9,Real,Prophet Base
Competidor8,Product1,2019-08-04,15774301.14,Real,Prophet Base
Competidor8,Product1,2019-08-11,16853754.0,Real,Prophet Base
Competidor8,Product1,2019-08-18,15318891.0,Real,Prophet Base
Competidor8,Product1,2019-08-25,16755127.2,Real,Prophet Base
Competidor8,Product1,2019-09-01,15891748.5,Real,Prophet Base
Competidor8,Product1,2019-09-08,15953722.3,Real,Prophet Base
Competidor8,Product1,2019-09-15,15499881.8,Real,Prophet Base
Competidor8,Product1,2019-09-22,16870004.6,Real,Prophet Base
Competidor8,Product1,2019-09-29,14927402.0,Real,Prophet Base
Competidor8,Product1,2019-10-06,16343752.0,Real,Prophet Base
Competidor8,Product1,2019-10-13,15405705.0,Real,Prophet Base
Competidor8,Product1,2019-10-20,15606821.5,Real,Prophet Base
Competidor8,Product1,2019-10-27,15002108.0,Real,Prophet Base
Competidor8,Product1,2019-11-03,15342647.96,Real,Prophet Base
Competidor8,Product1,2019-11-10,14277794.0,Real,Prophet Base
Competidor8,Product1,2019-11-17,15259637.7,Real,Prophet Base
Competidor8,Product1,2019-11-24,14156982.0,Real,Prophet Base
Competidor8,Product1,2019-12-01,14809535.0,Real,Prophet Base
Competidor8,Product1,2019-12-08,14383072.5,Real,Prophet Base
Competidor8,Product1,2019-12-15,14923744.5,Real,Prophet Base
Competidor8,Product1,2019-12-22,14810880.0,Real,Prophet Base
Competidor8,Product1,2019-12-29,13804342.5,Real,Prophet Base
Competidor8,Product1,2020-01-05,13966619.04,Real,Prophet Base
Competidor8,Product1,2020-01-12,15030956.0,Real,Prophet Base
Competidor8,Product1,2020-01-19,13422226.96,Real,Prophet Base
Competidor8,Product1,2020-01-26,14377853.2,Real,Prophet Base
Competidor8,Product1,2020-02-02,13257220.0,Real,Prophet Base
Competidor8,Product1,2020-02-09,14990700.0,Real,Prophet Base
Competidor8,Product1,2020-02-16,13513873.96,Real,Prophet Base
Competidor8,Product1,2020-02-23,14737334.4,Real,Prophet Base
Competidor8,Product1,2020-03-01,13714012.16,Real,Prophet Base
Competidor8,Product1,2020-03-08,15542616.42,Real,Prophet Base
Competidor8,Product1,2020-03-15,14456456.0,Real,Prophet Base
Competidor8,Product1,2020-03-22,18101714.4,Real,Prophet Base
Competidor8,Product1,2020-03-29,15580359.5,Real,Prophet Base
Competidor8,Product1,2020-04-05,14703464.0,Real,Prophet Base
Competidor8,Product1,2020-04-12,15342295.25,Real,Prophet Base
Competidor8,Product1,2020-04-19,14883301.54,Real,Prophet Base
Competidor8,Product1,2020-04-26,14773554.5,Real,Prophet Base
Competidor8,Product1,2020-05-03,16066170.5,Real,Prophet Base
Competidor8,Product1,2020-05-10,16090431.5,Real,Prophet Base
Competidor8,Product1,2020-05-17,16120038.7,Real,Prophet Base
Competidor8,Product1,2020-05-24,16669026.2,Real,Prophet Base
Competidor8,Product1,2020-05-31,16669026.2,Real,Prophet Base
Competidor8,Product1,2020-06-07,16843364.0,Real,Prophet Base
Competidor8,Product1,2020-06-14,17413029.04,Real,Prophet Base
Competidor8,Product1,2020-06-21,16558612.75,Real,Prophet Base
Competidor8,Product1,2020-06-28,16604924.0,Real,Prophet Base
Competidor8,Product1,2020-07-05,17463699.0,Real,Prophet Base
Competidor8,Product1,2020-07-12,17540515.5,Real,Prophet Base
Competidor8,Product1,2020-07-19,15753284.5,Real,Prophet Base
Competidor8,Product1,2020-07-26,16809654.5,Real,Prophet Base
Competidor8,Product1,2020-08-02,16378304.96,Real,Prophet Base
Competidor8,Product1,2020-08-09,17068873.5,Real,Prophet Base
Competidor8,Product1,2020-08-16,16501587.0,Real,Prophet Base
Competidor8,Product1,2020-08-23,17064224.96,Real,Prophet Base
Competidor8,Product1,2020-08-30,17064224.96,Real,Prophet Base
Competidor8,Product1,2020-09-06,17406067.5,Real,Prophet Base
Competidor8,Product1,2020-09-13,15850266.4,Real,Prophet Base
Competidor8,Product1,2020-09-20,16093136.25,Real,Prophet Base
Competidor8,Product1,2020-09-27,14953720.6,Real,Prophet Base
Competidor8,Product1,2020-10-04,16048726.1,Real,Prophet Base
Competidor8,Product1,2020-10-11,15534026.5,Real,Prophet Base
Competidor8,Product1,2020-10-18,16102210.5,Real,Prophet Base
Competidor8,Product1,2020-10-25,15249244.1,Real,Prophet Base
Competidor8,Product1,2020-11-01,15372800.1,Real,Prophet Base
Competidor8,Product1,2020-11-08,14903680.0,Real,Prophet Base
Competidor8,Product1,2020-11-15,15913592.4,Real,Prophet Base
Competidor8,Product1,2020-11-22,15417736.06,Real,Prophet Base
Competidor8,Product1,2020-11-29,15417736.06,Real,Prophet Base
Competidor8,Product1,2020-12-06,14436415.0,Real,Prophet Base
Competidor8,Product1,2020-12-13,15473751.85,Real,Prophet Base
Competidor8,Product1,2020-12-20,14624275.0,Real,Prophet Base
Competidor8,Product1,2020-12-27,14110979.6,Real,Prophet Base
Competidor8,Product1,2021-01-03,13250083.5,Real,Prophet Base
Competidor8,Product1,2021-01-10,14888286.5,Real,Prophet Base
Competidor8,Product1,2021-01-17,14558066.4,Real,Prophet Base
Competidor8,Product1,2021-01-24,14244825.56,Real,Prophet Base
Competidor8,Product1,2021-01-31,14244825.56,Real,Prophet Base
Competidor8,Product1,2021-02-07,14337007.6,Real,Prophet Base
Competidor8,Product1,2021-02-14,14164460.6,Real,Prophet Base
Competidor8,Product1,2021-02-21,12379765.5,Real,Prophet Base
Competidor8,Product1,2021-02-28,14291002.5,Real,Prophet Base
Competidor8,Product1,2021-03-07,14731272.0,Real,Prophet Base
Competidor8,Product1,2021-03-14,15277048.0,Real,Prophet Base
Competidor8,Product1,2021-03-21,15633588.5,Real,Prophet Base
Competidor8,Product1,2021-03-28,14942025.5,Real,Prophet Base
Competidor8,Product1,2021-04-04,15289333.0,Real,Prophet Base
Competidor8,Product1,2021-04-11,15929408.5,Real,Prophet Base
Competidor8,Product1,2021-04-18,16209941.0,Real,Prophet Base
Competidor8,Product1,2021-04-25,15428434.0,Real,Prophet Base
Competidor8,Product1,2021-05-02,15428434.0,Real,Prophet Base
Competidor8,Product1,2021-05-09,15726952.0,Real,Prophet Base
Competidor8,Product1,2021-05-16,15147481.5,Real,Prophet Base
Competidor8,Product1,2021-05-23,15402371.0,Real,Prophet Base
Competidor8,Product1,2021-05-30,16044400.5,Real,Prophet Base
Competidor8,Product1,2021-06-06,15255468.0,Real,Prophet Base
Competidor8,Product1,2021-06-13,15776885.0,Real,Prophet Base
Competidor8,Product1,2021-06-20,15725094.0,Real,Prophet Base
Competidor8,Product1,2021-06-27,15797598.0,Real,Prophet Base
Competidor8,Product1,2021-07-04,15284945.0,Real,Prophet Base
Competidor8,Product1,2021-07-11,15372358.5,Real,Prophet Base
Competidor8,Product1,2021-07-18,15513231.7,Real,Prophet Base
Competidor8,Product1,2021-07-25,15738947.0,Real,Prophet Base
Competidor8,Product1,2021-08-01,15738947.0,Real,Prophet Base
Competidor8,Product1,2021-08-08,15435786.96,Real,Prophet Base
Competidor8,Product1,2021-08-15,15285969.0,Real,Prophet Base
Competidor8,Product1,2021-08-22,15433884.0,Real,Prophet Base
Competidor8,Product1,2021-08-29,15020817.0,Real,Prophet Base
Competidor8,Product1,2021-09-05,15835881.0,Real,Prophet Base
Competidor8,Product1,2021-09-12,14869960.96,Real,Prophet Base
Competidor8,Product1,2021-09-19,15370315.5,Real,Prophet Base
Competidor8,Product1,2021-09-26,14527886.0,Real,Prophet Base
Competidor8,Product1,2021-10-03,14527886.0,Real,Prophet Base
Competidor8,Product1,2021-10-10,14963903.0,Real,Prophet Base
Competidor8,Product1,2021-10-17,14792226.5,Real,Prophet Base
Competidor8,Product1,2021-10-24,14625829.0,Real,Prophet Base
Competidor8,Product1,2021-10-31,14370282.5,Real,Prophet Base
Competidor8,Product1,2021-11-07,14199079.1,Real,Prophet Base
Competidor8,Product1,2021-11-14,14094561.0,Real,Prophet Base
Competidor8,Product1,2021-11-21,14544216.0,Real,Prophet Base
Competidor8,Product1,2021-11-28,13294721.0,Real,Prophet Base
Competidor8,Product1,2021-12-05,13913357.0,Real,Prophet Base
Competidor8,Product1,2021-12-12,13595704.0,Real,Prophet Base
Competidor8,Product1,2021-12-19,14115414.0,Real,Prophet Base
Competidor8,Product1,2021-12-26,13750430.0,Real,Prophet Base
Competidor8,Product1,2022-01-02,13750430.0,Real,Prophet Base
Competidor8,Product1,2022-01-09,13195613.0,Real,Prophet Base
Competidor8,Product1,2022-01-16,12128710.0,Real,Prophet Base
Competidor8,Product1,2022-01-23,12181677.0,Real,Prophet Base
Competidor8,Product1,2022-01-30,12322687.0,Real,Prophet Base
Competidor8,Product1,2022-02-06,12874045.0,Real,Prophet Base
Competidor8,Product1,2022-02-13,12744691.0,Real,Prophet Base
Competidor8,Product1,2022-02-20,13543676.0,Real,Prophet Base
Competidor8,Product1,2022-02-27,13348804.0,Real,Prophet Base
Competidor8,Product1,2022-03-06,13532610.0,Real,Prophet Base
Competidor8,Product1,2022-03-13,13673918.0,Real,Prophet Base
Competidor8,Product1,2022-03-20,13306889.0,Real,Prophet Base
Competidor8,Product1,2022-03-27,13560351.0,Real,Prophet Base
Competidor8,Product1,2022-04-03,14153841.0,Real,Prophet Base
Competidor8,Product1,2022-04-10,13956551.0,Real,Prophet Base
Competidor8,Product1,2022-04-17,13606645.0,Real,Prophet Base
Competidor8,Product1,2022-04-24,13605623.0,Real,Prophet Base
Competidor8,Product1,2022-05-01,13605623.0,Real,Prophet Base
Competidor8,Product1,2022-05-08,14273898.0,Real,Prophet Base
Competidor8,Product1,2022-05-15,14029517.182556847,Pronóstico,Prophet Base
Competidor8,Product1,2022-05-22,13996964.16640209,Pronóstico,Prophet Base
Competidor8,Product1,2022-05-29,13814631.742484342,Pronóstico,Prophet Base
Competidor8,Product1,2022-06-05,13571055.138035983,Pronóstico,Prophet Base
Competidor8,Product1,2022-06-12,13374767.147401493,Pronóstico,Prophet Base
Competidor8,Product1,2022-06-19,13230711.64143223,Pronóstico,Prophet Base
Competidor8,Product1,2022-06-26,13084861.277536087,Pronóstico,Prophet Base
Competidor8,Product1,2022-07-03,12952792.558499273,Pronóstico,Prophet Base
Competidor8,Product1,2022-07-10,12929325.167469122,Pronóstico,Prophet Base
Competidor8,Product1,2022-07-17,13043745.73814224,Pronóstico,Prophet Base
Competidor8,Product1,2022-07-24,13159507.739718849,Pronóstico,Prophet Base
Competidor8,Product1,2022-07-31,13094008.472233105,Pronóstico,Prophet Base
Competidor8,Product1,2022-08-07,12854198.22611586,Pronóstico,Prophet Base
Competidor8,Product1,2022-08-14,12697490.2458224,Pronóstico,Prophet Base
Competidor8,Product1,2022-08-21,12897588.922983877,Pronóstico,Prophet Base
Competidor8,Product1,2022-08-28,13445185.653847523,Pronóstico,Prophet Base
Competidor8,Product1,2022-09-04,14020765.573159028,Pronóstico,Prophet Base
Competidor8,Product1,2022-09-11,14289185.97443734,Pronóstico,Prophet Base
Competidor8,Product1,2022-09-18,14206161.854442375,Pronóstico,Prophet Base
Competidor8,Product1,2022-09-25,14015726.888054356,Pronóstico,Prophet Base
Competidor8,Product1,2022-10-02,13967572.454510832,Pronóstico,Prophet Base
Competidor8,Product1,2022-10-09,14083135.402038025,Pronóstico,Prophet Base
Competidor8,Product1,2022-10-16,14209362.17820288,Pronóstico,Prophet Base
Competidor8,Product1,2022-10-23,14249259.602880962,Pronóstico,Prophet Base
Competidor8,Product1,2022-10-30,14273664.00529655,Pronóstico,Prophet Base
Competidor9,Product1,2019-01-06,3793922.0,Real,Prophet Base
Competidor9,Product1,2019-01-13,2729373.0,Real,Prophet Base
Competidor9,Product1,2019-01-20,2800487.0,Real,Prophet Base
Competidor9,Product1,2019-01-27,2882470.0,Real,Prophet Base
Competidor9,Product1,2019-02-03,3398656.0,Real,Prophet Base
Competidor9,Product1,2019-02-10,4021779.0,Real,Prophet Base
Competidor9,Product1,2019-02-17,2671152.0,Real,Prophet Base
Competidor9,Product1,2019-02-24,2823657.0,Real,Prophet Base
Competidor9,Product1,2019-03-03,2896317.0,Real,Prophet Base
Competidor9,Product1,2019-03-10,3202899.0,Real,Prophet Base
Competidor9,Product1,2019-03-17,3492037.0,Real,Prophet Base
Competidor9,Product1,2019-03-24,4337187.0,Real,Prophet Base
Competidor9,Product1,2019-03-31,2586896.0,Real,Prophet Base
Competidor9,Product1,2019-04-07,2833753.0,Real,Prophet Base
Competidor9,Product1,2019-04-14,3083415.0,Real,Prophet Base
Competidor9,Product1,2019-04-21,3306260.0,Real,Prophet Base
Competidor9,Product1,2019-04-28,4201750.0,Real,Prophet Base
Competidor9,Product1,2019-05-05,2888953.0,Real,Prophet Base
Competidor9,Product1,2019-05-12,3185251.0,Real,Prophet Base
Competidor9,Product1,2019-05-19,3590936.0,Real,Prophet Base
Competidor9,Product1,2019-05-26,4466409.0,Real,Prophet Base
Competidor9,Product1,2019-06-02,3347699.0,Real,Prophet Base
Competidor9,Product1,2019-06-09,4425379.0,Real,Prophet Base
Competidor9,Product1,2019-06-16,3032406.0,Real,Prophet Base
Competidor9,Product1,2019-06-23,3460708.0,Real,Prophet Base
Competidor9,Product1,2019-06-30,3113752.0,Real,Prophet Base
Competidor9,Product1,2019-07-07,3957498.0,Real,Prophet Base
Competidor9,Product1,2019-07-14,3066521.0,Real,Prophet Base
Competidor9,Product1,2019-07-21,3514951.0,Real,Prophet Base
Competidor9,Product1,2019-07-28,4152660.0,Real,Prophet Base
Competidor9,Product1,2019-08-04,2991833.0,Real,Prophet Base
Competidor9,Product1,2019-08-11,3336027.0,Real,Prophet Base
Competidor9,Product1,2019-08-18,3696348.0,Real,Prophet Base
Competidor9,Product1,2019-08-25,4346590.0,Real,Prophet Base
Competidor9,Product1,2019-09-01,2992015.0,Real,Prophet Base
Competidor9,Product1,2019-09-08,3115816.0,Real,Prophet Base
Competidor9,Product1,2019-09-15,3691413.0,Real,Prophet Base
Competidor9,Product1,2019-09-22,4705555.0,Real,Prophet Base
Competidor9,Product1,2019-09-29,2616269.0,Real,Prophet Base
Competidor9,Product1,2019-10-06,2820865.0,Real,Prophet Base
Competidor9,Product1,2019-10-13,3077626.0,Real,Prophet Base
Competidor9,Product1,2019-10-20,3436538.0,Real,Prophet Base
Competidor9,Product1,2019-10-27,3818714.0,Real,Prophet Base
Competidor9,Product1,2019-11-03,2707118.0,Real,Prophet Base
Competidor9,Product1,2019-11-10,2968260.0,Real,Prophet Base
Competidor9,Product1,2019-11-17,3365089.0,Real,Prophet Base
Competidor9,Product1,2019-11-24,3965657.0,Real,Prophet Base
Competidor9,Product1,2019-12-01,2665488.0,Real,Prophet Base
Competidor9,Product1,2019-12-08,2766199.0,Real,Prophet Base
Competidor9,Product1,2019-12-15,3069689.0,Real,Prophet Base
Competidor9,Product1,2019-12-22,4514228.0,Real,Prophet Base
Competidor9,Product1,2019-12-29,2701797.0,Real,Prophet Base
Competidor9,Product1,2020-01-05,3235822.0,Real,Prophet Base
Competidor9,Product1,2020-01-12,2443291.0,Real,Prophet Base
Competidor9,Product1,2020-01-19,2793118.0,Real,Prophet Base
Competidor9,Product1,2020-01-26,3456677.0,Real,Prophet Base
Competidor9,Product1,2020-02-02,2441509.0,Real,Prophet Base
Competidor9,Product1,2020-02-09,2682939.0,Real,Prophet Base
Competidor9,Product1,2020-02-16,3284905.0,Real,Prophet Base
Competidor9,Product1,2020-02-23,3956118.0,Real,Prophet Base
Competidor9,Product1,2020-03-01,2449279.0,Real,Prophet Base
Competidor9,Product1,2020-03-08,2667831.0,Real,Prophet Base
Competidor9,Product1,2020-03-15,3307388.0,Real,Prophet Base
Competidor9,Product1,2020-03-22,4912213.0,Real,Prophet Base
Competidor9,Product1,2020-03-29,2806801.0,Real,Prophet Base
Competidor9,Product1,2020-04-05,2394567.0,Real,Prophet Base
Competidor9,Product1,2020-04-12,2734487.0,Real,Prophet Base
Competidor9,Product1,2020-04-19,3127745.0,Real,Prophet Base
Competidor9,Product1,2020-04-26,4216954.0,Real,Prophet Base
